app,200,600,1000,1400,1800,2200,2700,3500,4500,5500,6500,7500,8500,9500,10500,11500,12500,13500,14500,15500,16500,17500,18500,19500,25000,35000,45000,55000,65000,75000,85000,95000,110000,130000,median_response,sum_hist,sum_ratios,mean_response,mean_log
Didomi,0.1196,0.3788,0.2203,0.1062,0.0601,0.0382,0.024,0.0233,0.0128,0.0018,0.0045,0.0,0.0,0.0028,0.0008,0.0008,0.0008,0.0008,0.0008,0.0002,0.0002,0.0002,0.0002,0.0002,0.0018,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1235.1,1.0001000000000002,1234.9765023497646,7.118807222443635
Didomi,0.1166,0.2802,0.2173,0.1127,0.068,0.042,0.037000000000000005,0.0377,0.022000000000000002,0.0171,0.0115,0.0064,0.0061,0.0042,0.0022,0.0022,0.0022,0.0022,0.0022,0.001,0.001,0.001,0.001,0.001,0.0029,0.001,0.0009,0.0001,0.0001,0.0002,0.0,0.0,0.0001,0.0001,1000,1844.72,1.0002,1844.3511297740451,7.519882803437402
Didomi,0.1469,0.2925,0.1906,0.1112,0.0646,0.0423,0.0415,0.0386,0.0189,0.0127,0.0097,0.0064,0.0038,0.0036,0.0019,0.0019,0.0019,0.0019,0.0019,0.0007,0.0007,0.0007,0.0007,0.0007,0.0022,0.0006,0.0002,0.0,0.0001,0.0002,0.0,0.0,0.0,0.0,1000,1626.6,0.9996,1627.250900360144,7.394647305754015
Didomi,0.0442,0.155,0.1941,0.1495,0.1054,0.0736,0.0647,0.066,0.0277,0.0319,0.0282,0.0128,0.008,0.0104,0.0047,0.0047,0.0047,0.0047,0.0047,0.0009,0.0009,0.0009,0.0009,0.0009,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,2396.27,1.0001,2396.030396960304,7.781568645699234
Didomi,0.078,0.2669,0.1873,0.11699999999999999,0.0836,0.0572,0.0596,0.0527,0.0308,0.0178,0.0112,0.0073,0.0068,0.0051,0.0024,0.0024,0.0024,0.0024,0.0024,0.0008,0.0008,0.0008,0.0008,0.0008,0.0015,0.0005,0.0003,0.0005,0.0,0.0001,0.0,0.0,0.0,0.0,1000,1942.33,1.0002,1941.9416116776645,7.571443582321864
Didomi,0.1939,0.3577,0.2007,0.0856,0.0425,0.0301,0.0221,0.0252,0.0116,0.0071,0.0063,0.0034,0.0025,0.0015,0.001,0.001,0.001,0.001,0.001,0.0003,0.0003,0.0003,0.0003,0.0003,0.0013,0.0008,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1238.48,0.9995,1239.0995497748875,7.122140225273893
Didomi,0.0353,0.1302,0.205,0.2144,0.1401,0.0834,0.0679,0.0532,0.024,0.0132,0.0086,0.0048,0.0037,0.0027,0.0014,0.0014,0.0014,0.0014,0.0014,0.0006,0.0006,0.0006,0.0006,0.0006,0.0022,0.0007,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1400,1963.63,0.9997999999999999,1964.0228045609124,7.582750100130561
Didomi,0.2128,0.3758,0.1935,0.0821,0.0389,0.024,0.021,0.0202,0.0103,0.0063,0.0036,0.0029,0.002,0.0013,0.0007,0.0007,0.0007,0.0007,0.0007,0.0002,0.0002,0.0002,0.0002,0.0002,0.0008,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1078.45,1.0004,1078.0187924830068,6.9828801840470565
Didomi,0.0936,0.2128,0.207,0.1353,0.0804,0.0643,0.0574,0.0524,0.0238,0.0256,0.0156,0.0082,0.006999999999999999,0.0053,0.0008,0.0008,0.0008,0.0008,0.0008,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1000,1915.53,0.9996999999999999,1916.1048314494349,7.558049670734189
Didomi,0.2244,0.3882,0.1878,0.0892,0.0368,0.0225,0.0134,0.0176,0.0097,0.0036,0.0023,0.0007,0.0019,0.0014,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,923.35,0.9999999999999999,923.3500000000001,6.828008360891882
Didomi,0.0514,0.1682,0.243,0.1957,0.1105,0.0765,0.0586,0.0447,0.0164,0.0085,0.0065,0.0068,0.0031,0.0015,0.0009,0.0009,0.0009,0.0009,0.0009,0.0004,0.0004,0.0004,0.0004,0.0004,0.0016,0.0003,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1400,1722.7,1.0001,1722.5277472252776,7.451548111451991
Didomi,0.2431,0.4304,0.16899999999999998,0.0558,0.0328,0.0311,0.0115,0.0119,0.0023,0.0,0.0023,0.0017,0.004,0.0018,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,878.29,0.9996999999999999,878.5535660698209,6.778276880235923
Didomi,0.0643,0.1871,0.2761,0.1794,0.1041,0.0619,0.0507,0.0363,0.0162,0.008,0.0046,0.0029,0.002,0.0013,0.0007,0.0007,0.0007,0.0007,0.0007,0.0002,0.0002,0.0002,0.0002,0.0002,0.0006,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1525.53,1.0003,1525.072478256523,7.3297972146377415
Didomi,0.0934,0.3527,0.1834,0.126,0.0791,0.0538,0.0392,0.0305,0.0164,0.0081,0.0049,0.0022,0.0024,0.0012,0.0005,0.0005,0.0005,0.0005,0.0005,0.0003,0.0003,0.0003,0.0003,0.0003,0.0014,0.0003,0.0006,0.0,0.0003,0.0,0.0,0.0,0.0,0.0014,1000,1593.43,1.0013,1591.3612304004794,7.372345048701522
Didomi,0.0951,0.4118,0.23600000000000002,0.1029,0.051,0.0358,0.032,0.0194,0.006,0.0047,0.0,0.0007,0.002,0.0007,0.0003,0.0003,0.0003,0.0003,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1080.27,1.0001000000000002,1080.1619838016195,6.984866293873139
Didomi,0.0,0.0809,0.2021,0.1819,0.2223,0.1413,0.081,0.0406,0.0098,0.0099,0.0,0.0101,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,1800,2513.4,0.9997,2514.154246273882,7.829691742190046
Didomi,0.08800000000000001,0.3624,0.2762,0.1246,0.0588,0.0297,0.0213,0.0196,0.0084,0.0032,0.0024,0.0,0.0018,0.0016,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1103.22,0.9995,1103.7718859429715,7.006488580435487
Didomi,0.1244,0.4448,0.2373,0.0942,0.0413,0.0219,0.0157,0.0099,0.0035,0.002,0.001,0.0006,0.0004,0.0006,0.0004,0.0004,0.0004,0.0004,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,946.1,1.0003,945.8162551234631,6.852048316701401
Didomi,0.1587,0.2716,0.248,0.1545,0.0766,0.0295,0.0295,0.0144,0.0052,0.0051,0.002,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1105.28,1.0003,1104.9485154453664,7.007554020509261
Didomi,0.1197,0.2527,0.2089,0.1094,0.083,0.0494,0.0405,0.0457,0.026000000000000002,0.0153,0.0114,0.0073,0.005,0.0047,0.0022,0.0022,0.0022,0.0022,0.0022,0.001,0.001,0.001,0.001,0.001,0.003,0.0004,0.0004,0.0011,0.0,0.0004,0.0,0.0002,0.0,0.0002,1000,1949.65,1.0007,1948.286199660238,7.5747053931542805
Didomi,0.0122,0.1876,0.3155,0.19899999999999998,0.1054,0.0575,0.0454,0.0342,0.0164,0.0084,0.0049,0.003,0.002,0.0014,0.0008,0.0008,0.0008,0.0008,0.0008,0.0003,0.0003,0.0003,0.0003,0.0003,0.0008,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,1000,1596.5,0.9997,1596.9790937281184,7.375869057163839
Didomi,0.1493,0.3815,0.1924,0.1093,0.0503,0.0481,0.0357,0.0154,0.0126,0.0,0.0,0.0,0.0026,0.0,0.0006,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1067.13,1.0002,1066.9166166766647,6.972528100803532
Didomi,0.0626,0.289,0.2925,0.14800000000000002,0.0682,0.0441,0.0277,0.0261,0.0147,0.0087,0.0027,0.001,0.0029,0.0022,0.001,0.001,0.001,0.001,0.001,0.0003,0.0003,0.0003,0.0003,0.0003,0.0011,0.0005,0.0005,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,1000,1444.89,0.9995,1445.6128064032016,7.276288598123119
Didomi,0.1739,0.3251,0.2021,0.1096,0.0595,0.0301,0.0338,0.0202,0.0152,0.0108,0.0034,0.0031,0.0038,0.0004,0.0012,0.0012,0.0012,0.0012,0.0012,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1267.91,0.9998,1268.1636327265453,7.145325174562806
Didomi,0.0912,0.4358,0.2479,0.0951,0.0475,0.0257,0.0191,0.0172,0.0069,0.0049,0.002,0.0011,0.0009,0.0007,0.0005,0.0005,0.0005,0.0005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,1059.12,0.9994000000000001,1059.755853512107,6.965793833701434
Didomi,0.0591,0.2134,0.2167,0.2016,0.0915,0.0554,0.0667,0.0448,0.0159,0.0111,0.0016,0.004,0.005,0.0008,0.0012,0.0012,0.0012,0.0012,0.0012,0.0002,0.0002,0.0002,0.0002,0.0002,0.0023,0.0019,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,1737.87,0.9996,1738.565426170468,7.460815584430018
Didomi,0.1924,0.3565,0.1724,0.0982,0.0564,0.0347,0.0313,0.0246,0.0092,0.0075,0.005,0.0015,0.0014,0.0015,0.0008,0.0008,0.0008,0.0008,0.0008,0.0002,0.0002,0.0002,0.0002,0.0002,0.0007,0.0005,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,600,1185.78,0.9992,1186.7293835068053,7.078956385051167
Didomi,0.0563,0.4359,0.2398,0.0999,0.0622,0.0442,0.0298,0.0242,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1080.07,0.9998,1080.2860572114423,6.984981152835358
Didomi,0.0129,0.0791,0.1772,0.1788,0.1665,0.1202,0.1072,0.0793,0.0335,0.0167,0.0093,0.0053,0.0039,0.0022,0.001,0.001,0.001,0.001,0.001,0.0003,0.0003,0.0003,0.0003,0.0003,0.0012,0.0004,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,1800,2153.79,1.0005,2152.713643178411,7.674484484885716
Didomi,0.2436,0.3614,0.1537,0.0811,0.046,0.0295,0.0268,0.0203,0.0113,0.0072,0.0052,0.0028,0.0018,0.0015,0.0006,0.0006,0.0006,0.0006,0.0006,0.0004,0.0004,0.0004,0.0004,0.0004,0.0007,0.0005,0.0003,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,600,1153.21,0.9989999999999999,1154.3643643643645,7.051305137582952
Didomi,0.146,0.1207,0.2181,0.18600000000000003,0.13699999999999998,0.0851,0.0563,0.0325,0.0082,0.0035,0.0018,0.0013,0.0006,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400,1399.7,0.9996999999999999,1400.1200360108035,7.244313251935602
Didomi,0.1343,0.3355,0.214,0.0995,0.0438,0.040999999999999995,0.0341,0.0368,0.0186,0.0122,0.0089,0.0077,0.0031,0.0025,0.0009,0.0009,0.0009,0.0009,0.0009,0.0003,0.0003,0.0003,0.0003,0.0003,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1422.87,1.0001000000000002,1422.7277272272768,7.26033124262675
Didomi,0.1517,0.276,0.1751,0.1003,0.0636,0.0424,0.0436,0.0458,0.0318,0.0167,0.0147,0.0064,0.0051,0.0049,0.0025,0.0025,0.0025,0.0025,0.0025,0.001,0.001,0.001,0.001,0.001,0.0015,0.0014,0.0007,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,1000,1838.39,0.9994000000000001,1839.4936962177305,7.517245647639109
Didomi,0.1675,0.3045,0.2283,0.0962,0.0604,0.0412,0.0315,0.0258,0.0167,0.0054,0.0064,0.0009,0.0073,0.0027,0.0008,0.0008,0.0008,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0,0.0009,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,1298.79,1.0006000000000002,1298.0111932840293,7.168588520712238
Didomi,0.2636,0.2816,0.1168,0.1094,0.076,0.0482,0.0393,0.0281,0.0125,0.0067,0.0058,0.0033,0.0023,0.0014,0.0005,0.0005,0.0005,0.0005,0.0005,0.0002,0.0002,0.0002,0.0002,0.0002,0.0008,0.0005,0.0003,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,600,1239.09,1.0003,1238.7183844846545,7.121832563207225
Didomi,0.147,0.3496,0.2006,0.0972,0.0603,0.0349,0.0313,0.0273,0.0155,0.0096,0.0067,0.0046,0.003,0.0026,0.0011,0.0011,0.0011,0.0011,0.0011,0.0004,0.0004,0.0004,0.0004,0.0004,0.0014,0.0004,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,1000,1376.27,0.9999,1376.4076407640764,7.2272322251750465
Didomi,0.0355,0.0498,0.0501,0.0579,0.0705,0.0871,0.1386,0.2069,0.1249,0.0679,0.0372,0.0208,0.0128,0.0084,0.0037,0.0037,0.0037,0.0037,0.0037,0.0012,0.0012,0.0012,0.0012,0.0012,0.004,0.0012,0.0004,0.0002,0.0002,0.0001,0.0,0.0,0.0,0.0001,3500,3647.68,0.9991000000000001,3650.9658692823537,8.202747033291578
Didomi,0.0,0.1764,0.1642,0.153,0.0999,0.0882,0.1417,0.0701,0.0469,0.0182,0.0056,0.0122,0.0,0.0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0011,0.0011,0.0011,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,2240.09,0.9994000000000001,2241.43486091655,7.714871502685409
Didomi,0.0121,0.0984,0.1207,0.1267,0.1469,0.1376,0.1393,0.1055,0.0461,0.0209,0.013000000000000001,0.0094,0.0056,0.0034,0.0016,0.0016,0.0016,0.0016,0.0016,0.0006,0.0006,0.0006,0.0006,0.0006,0.0021,0.0007,0.0003,0.0003,0.0002,0.0,0.0,0.0,0.0,0.0001,1800,2514.84,1.0003,2514.08577426772,7.829664507210854
Didomi,0.1111,0.3179,0.2662,0.1221,0.0532,0.0328,0.032,0.0277,0.0125,0.0074,0.0039,0.0026,0.0019,0.0013,0.0007,0.0007,0.0007,0.0007,0.0007,0.0003,0.0003,0.0003,0.0003,0.0003,0.0013,0.0004,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,1000,1302.67,0.9996,1303.1912765106042,7.172571363366263
Didomi,0.0934,0.4125,0.2241,0.0967,0.0566,0.0232,0.0296,0.0226,0.0137,0.0084,0.0052,0.0031,0.0012,0.0004,0.0012,0.0012,0.0012,0.0012,0.0012,0.0001,0.0001,0.0001,0.0001,0.0001,0.0012,0.0004,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,600,1284.25,0.9996,1284.7639055622249,7.158330249368717
